,feature,diff,diff_preds,Method1
2448,641036725,0.0027191638946533203,1.0,0.0027191638946533203
11,50820,0.0027151107788085933,1.0,0.0027151107788085933
790,29321013,0.002706408500671387,1.0,0.002706408500671387
47,50900,0.002706170082092285,1.0,0.002706170082092285
522,6006568,0.002703070640563965,1.0,0.002703070640563965
2118,406851501,0.002689719200134277,1.0,0.002689719200134277
266,51453,0.002687811851501465,1.0,0.002687811851501465
3258,51079096020,0.002681255340576172,1.0,0.002681255340576172
3178,51079061020,0.002681255340576172,1.0,0.002681255340576172
404,2202402,0.002675890922546387,1.0,0.002675890922546387
3922,64764045125,0.0026706457138061523,1.0,0.0026706457138061523
3057,51079002720,0.0026688575744628906,1.0,0.0026688575744628906
753,24414260,0.002661228179931641,1.0,0.002661228179931641
2566,781317796,0.002655029296875,1.0,0.002655029296875
1657,168003830,0.002652764320373535,1.0,0.002652764320373535
184,51244,0.0026503801345825195,1.0,0.0026503801345825195
489,4026706,0.0026434659957885747,1.0,0.0026434659957885747
3987,67286081203,0.0026428699493408203,1.0,0.0026428699493408203
3518,55513054601,0.002627253532409668,1.0,0.002627253532409668
3412,54569482100,0.0026237964630126953,1.0,0.0026237964630126953
1158,74125830,0.002617716789245605,1.0,0.002617716789245605
2413,597000160,0.002610445022583008,1.0,0.002610445022583008
2902,43825010201,0.002605319023132324,1.0,0.002605319023132324
915,52010630,0.002602934837341309,1.0,0.002602934837341309
3476,55390011301,0.002598881721496582,1.0,0.002598881721496582
1497,88110749,0.0025957822799682613,1.0,0.0025957822799682613
3134,51079043520,0.00259554386138916,1.0,0.00259554386138916
2057,339565712,0.002585887908935547,1.0,0.002585887908935547
2726,10019004603,0.002585411071777344,1.0,0.002585411071777344
3238,51079089020,0.002581954002380371,1.0,0.002581954002380371
1918,256018501,0.002572059631347656,1.0,0.002572059631347656
2462,641111834,0.0025693178176879887,1.0,0.0025693178176879887
621,8092355,0.0025582313537597656,1.0,0.0025582313537597656
3180,51079063120,0.0025572776794433594,1.0,0.0025572776794433594
1557,93720198,0.002553224563598633,1.0,0.002553224563598633
2645,904563161,0.0025490522384643555,1.0,0.0025490522384643555
986,54819216,0.0025409460067749023,1.0,0.0025409460067749023
3158,51079054120,0.002531290054321289,1.0,0.002531290054321289
3064,51079006820,0.00252985954284668,1.0,0.00252985954284668
1436,83380104,0.0025277137756347656,1.0,0.0025277137756347656
802,31425064,0.002525925636291504,1.0,0.002525925636291504
1518,91334201,0.002523064613342285,1.0,0.002523064613342285
1184,74176201,0.0025223493576049805,1.0,0.0025223493576049805
1297,74663322,0.002510905265808105,1.0,0.002510905265808105
2882,38697601501,0.0024989843368530273,1.0,0.0024989843368530273
3888,63459054128,0.002495527267456055,1.0,0.002495527267456055
1993,338004903,0.0024846792221069336,1.0,0.0024846792221069336
1881,187301030,0.0024834871292114253,1.0,0.0024834871292114253
1793,173099394,0.002482295036315918,1.0,0.002482295036315918
583,7336721,0.002474784851074219,1.0,0.002474784851074219
1846,186023003,0.0024662017822265625,1.0,0.0024662017822265625
588,7413920,0.002459526062011719,1.0,0.002459526062011719
1822,182402889,0.0024509429931640625,1.0,0.0024509429931640625
3416,54569527900,0.002429008483886719,1.0,0.002429008483886719
3422,54838054070,0.0024259090423583984,1.0,0.0024259090423583984
3781,62584081201,0.0024071931838989253,1.0,0.0024071931838989253
548,6336603,0.0024062395095825195,1.0,0.0024062395095825195
1408,78037606,0.002405405044555664,1.0,0.002405405044555664
1517,89130130,0.00240170955657959,1.0,0.00240170955657959
2636,904521735,0.00240170955657959,1.0,0.00240170955657959
1441,85052503,0.002401590347290039,1.0,0.002401590347290039
1258,74455211,0.002400755882263184,1.0,0.002400755882263184
3752,61748001211,0.002388477325439453,1.0,0.002388477325439453
3133,51079043420,0.002384662628173828,1.0,0.002384662628173828
1449,85117701,0.0023725032806396484,1.0,0.0023725032806396484
1761,173052000,0.002372026443481445,1.0,0.002372026443481445
1687,169183311,0.0023539066314697266,1.0,0.0023539066314697266
1230,74377805,0.0023463964462280273,1.0,0.0023463964462280273
3275,51479004115,0.002343177795410156,1.0,0.002343177795410156
1129,71080540,0.0023366212844848637,1.0,0.0023366212844848637
1894,206886202,0.0023359060287475586,1.0,0.0023359060287475586
1863,186108805,0.002330780029296875,1.0,0.002330780029296875
2980,50242005306,0.0023288726806640625,1.0,0.0023288726806640625
3978,66993000860,0.0023283958435058594,1.0,0.0023283958435058594
1681,168032608,0.002322196960449219,1.0,0.002322196960449219
3099,51079020620,0.0023218393325805664,1.0,0.0023218393325805664
2131,409126130,0.0023196935653686523,1.0,0.0023196935653686523
1177,74156410,0.00231778621673584,1.0,0.00231778621673584
2795,15127020017,0.002307057380676269,1.0,0.002307057380676269
3462,55390005401,0.002305269241333008,1.0,0.002305269241333008
1142,72254006,0.002305150032043457,1.0,0.002305150032043457
1100,69420030,0.002294301986694336,1.0,0.002294301986694336
2511,703877103,0.0022933483123779297,1.0,0.0022933483123779297
1898,228206710,0.002288699150085449,1.0,0.002288699150085449
2688,944270005,0.002287626266479492,1.0,0.002287626266479492
1989,338004802,0.002282261848449707,1.0,0.002282261848449707
267,51454,0.002282142639160156,1.0,0.002282142639160156
3614,59390006717,0.0022808313369750977,1.0,0.0022808313369750977
1507,88177849,0.002279281616210937,1.0,0.002279281616210937
1413,78040134,0.002277970314025879,1.0,0.002277970314025879
3415,54569523500,0.002272248268127441,1.0,0.002272248268127441
1195,74227811,0.002271890640258789,1.0,0.002271890640258789
1692,172375473,0.0022690296173095703,1.0,0.0022690296173095703
2226,409910420,0.0022623538970947266,1.0,0.0022623538970947266
1981,338001710,0.0022619962692260747,1.0,0.0022619962692260747
1540,93077198,0.0022592544555664067,1.0,0.0022592544555664067
873,48102003,0.002251267433166504,1.0,0.002251267433166504
991,54829925,0.0022430419921875,1.0,0.0022430419921875
3427,54868175201,0.0022420883178710933,1.0,0.0022420883178710933
916,52010730,0.0022357702255249023,1.0,0.0022357702255249023
3552,58177009111,0.002232909202575684,1.0,0.002232909202575684
1239,74403101,0.0022286176681518555,1.0,0.0022286176681518555
2304,517090125,0.0022268295288085933,1.0,0.0022268295288085933
1183,74173214,0.002225041389465332,1.0,0.002225041389465332
3350,53905006501,0.0022248029708862305,1.0,0.0022248029708862305
3982,67159011203,0.0022248029708862305,1.0,0.0022248029708862305
2080,378026101,0.0022215843200683594,1.0,0.0022215843200683594
2996,50419015057,0.002220988273620605,1.0,0.002220988273620605
3417,54569532200,0.0022090673446655273,1.0,0.0022090673446655273
3508,55499120401,0.002208232879638672,1.0,0.002208232879638672
3072,51079008220,0.0022079944610595703,1.0,0.0022079944610595703
67,50927,0.002202987670898437,1.0,0.002202987670898437
898,49342041,0.0022019147872924805,1.0,0.0022019147872924805
3681,60505250403,0.0021982192993164067,1.0,0.0021982192993164067
1816,182144464,0.002197146415710449,1.0,0.002197146415710449
2046,338114703,0.002196192741394043,1.0,0.002196192741394043
3873,63323065820,0.002195596694946289,1.0,0.002195596694946289
1312,74714913,0.0021954774856567387,1.0,0.0021954774856567387
110,50993,0.0021948814392089844,1.0,0.0021948814392089844
1361,78010305,0.0021926164627075195,1.0,0.0021926164627075195
2713,10019002710,0.0021845102310180664,1.0,0.0021845102310180664
329,225437,0.002178788185119629,1.0,0.002178788185119629
5,50808,0.002174615859985352,1.0,0.002174615859985352
1754,173046500,0.002171158790588379,1.0,0.002171158790588379
3694,60793010401,0.002158641815185547,1.0,0.002158641815185547
1950,310013110,0.0021584033966064453,1.0,0.0021584033966064453
867,46086799,0.002155303955078125,1.0,0.002155303955078125
2086,378204201,0.0021524429321289067,1.0,0.0021524429321289067
1535,93031101,0.0021437406539916992,1.0,0.0021437406539916992
2185,409477702,0.002134084701538086,1.0,0.002134084701538086
3463,55390005710,0.00213313102722168,1.0,0.00213313102722168
258,51445,0.0021282434463500977,1.0,0.0021282434463500977
1773,173067200,0.0021244287490844727,1.0,0.0021244287490844727
2363,555013809,0.0021224021911621094,1.0,0.0021224021911621094
2513,703940204,0.0021216869354248047,1.0,0.0021216869354248047
653,9012101,0.0021209716796875,1.0,0.0021209716796875
1221,74323601,0.0021202564239501953,1.0,0.0021202564239501953
488,4026501,0.002115607261657715,1.0,0.002115607261657715
1949,310013039,0.0021140575408935547,1.0,0.0021140575408935547
2763,10631040701,0.002113819122314453,1.0,0.002113819122314453
1640,168000415,0.002108931541442871,1.0,0.002108931541442871
353,225468,0.002108931541442871,1.0,0.002108931541442871
3228,51079082120,0.0021066665649414067,1.0,0.0021066665649414067
3302,51991045757,0.0021065473556518555,1.0,0.0021065473556518555
1587,121064610,0.002097010612487793,1.0,0.002097010612487793
3247,51079090620,0.0020962953567504887,1.0,0.0020962953567504887
4056,72140045585,0.0020935535430908203,1.0,0.0020935535430908203
1883,187320010,0.0020929574966430664,1.0,0.0020929574966430664
815,34050510,0.002075076103210449,1.0,0.002075076103210449
2211,409672923,0.002071976661682129,1.0,0.002071976661682129
2284,472153304,0.0020699501037597656,1.0,0.0020699501037597656
2582,781710955,0.0020599365234375,1.0,0.0020599365234375
634,8418806,0.002053141593933105,1.0,0.002053141593933105
573,6494300,0.0020521879196166992,1.0,0.0020521879196166992
92,50968,0.0020449161529541016,1.0,0.0020449161529541016
738,24030506,0.0020400285720825195,1.0,0.0020400285720825195
3682,60505251903,0.0020377635955810547,1.0,0.0020377635955810547
2301,517040525,0.002035975456237793,1.0,0.002035975456237793
465,3363112,0.0020356178283691406,1.0,0.0020356178283691406
3120,51079032730,0.002034425735473633,1.0,0.002034425735473633
303,224273,0.002032160758972168,1.0,0.002032160758972168
742,24115510,0.002029895782470703,1.0,0.002029895782470703
3897,63672105002,0.0020279884338378906,1.0,0.0020279884338378906
474,4012549,0.002018094062805176,1.0,0.002018094062805176
1673,168014630,0.002017974853515625,1.0,0.002017974853515625
1233,74380611,0.0020172595977783203,1.0,0.0020172595977783203
2487,703115303,0.0020121335983276367,1.0,0.0020121335983276367
3022,50458039060,0.002011895179748535,1.0,0.002011895179748535
2268,469520230,0.002007484436035156,1.0,0.002007484436035156
3040,50484052730,0.002007365226745605,1.0,0.002007365226745605
2201,409651049,0.002005457878112793,1.0,0.002005457878112793
1997,338004938,0.0020051002502441406,1.0,0.0020051002502441406
734,23916330,0.0020034313201904297,1.0,0.0020034313201904297
1946,300334601,0.0020024776458740234,1.0,0.0020024776458740234
759,25152031,0.0019992589950561523,1.0,0.0019992589950561523
1088,69080860,0.0019986629486083984,1.0,0.0019986629486083984
3435,54868349200,0.001991748809814453,1.0,0.001991748809814453
1352,75291501,0.0019905567169189453,1.0,0.0019905567169189453
3368,54391005009,0.00198972225189209,1.0,0.00198972225189209
2373,555095202,0.0019872188568115234,1.0,0.0019872188568115234
650,9007301,0.00198519229888916,1.0,0.00198519229888916
1522,91415060,0.001981377601623535,1.0,0.001981377601623535
2865,29336030510,0.0019811391830444336,1.0,0.0019811391830444336
3373,54569022500,0.0019752979278564453,1.0,0.0019752979278564453
2209,409669501,0.001968979835510254,1.0,0.001968979835510254
3487,55390016110,0.0019665956497192387,1.0,0.0019665956497192387
107,50990,0.0019654035568237305,1.0,0.0019654035568237305
3726,61553020648,0.001965165138244629,1.0,0.001965165138244629
3151,51079051920,0.0019643306732177734,1.0,0.0019643306732177734
890,49155066,0.0019620656967163086,1.0,0.0019620656967163086
3225,51079081320,0.001959800720214844,1.0,0.001959800720214844
2052,338519741,0.001956939697265625,1.0,0.001956939697265625
3146,51079048101,0.0019538402557373047,1.0,0.0019538402557373047
2001,338008904,0.0019521713256835933,1.0,0.0019521713256835933
958,54368263,0.0019488334655761719,1.0,0.0019488334655761719
2458,641049325,0.001945734024047852,1.0,0.001945734024047852
336,225445,0.001944422721862793,1.0,0.001944422721862793
2296,517003125,0.0019421577453613281,1.0,0.0019421577453613281
2290,487950125,0.0019420385360717773,1.0,0.0019420385360717773
1015,54865724,0.0019338130950927734,1.0,0.0019338130950927734
2043,338105548,0.0019218921661376953,1.0,0.0019218921661376953
2221,409792337,0.0019216537475585933,1.0,0.0019216537475585933
1577,121046230,0.001915812492370605,1.0,0.001915812492370605
2869,33332001001,0.0019150972366333008,1.0,0.0019150972366333008
998,54839424,0.0019123554229736328,1.0,0.0019123554229736328
3029,50458060128,0.0018976926803588867,1.0,0.0018976926803588867
1501,88120343,0.0018918514251708984,1.0,0.0018918514251708984
3610,59310017780,0.001891493797302246,1.0,0.001891493797302246
2780,11980017405,0.001888871192932129,1.0,0.001888871192932129
1980,338001704,0.0018886327743530273,1.0,0.0018886327743530273
870,46087293,0.0018858909606933594,1.0,0.0018858909606933594
3849,63323037701,0.0018843412399291992,1.0,0.0018843412399291992
2420,597003334,0.0018830299377441406,1.0,0.0018830299377441406
931,54007928,0.0018824338912963867,1.0,0.0018824338912963867
2589,802396216,0.0018718242645263672,1.0,0.0018718242645263672
2853,24477003025,0.0018707513809204106,1.0,0.0018707513809204106
473,4012149,0.0018682479858398442,1.0,0.0018682479858398442
1356,75905110,0.0018610954284667969,1.0,0.0018610954284667969
2739,10019025012,0.001860976219177246,1.0,0.001860976219177246
318,225400,0.0018585920333862305,1.0,0.0018585920333862305
1151,74115170,0.001855015754699707,1.0,0.001855015754699707
191,51254,0.0018548965454101558,1.0,0.0018548965454101558
1785,173093308,0.0018534660339355469,1.0,0.0018534660339355469
3510,55513007330,0.0018532276153564453,1.0,0.0018532276153564453
2326,517570425,0.001844644546508789,1.0,0.001844644546508789
1071,65079515,0.0018432140350341801,1.0,0.0018432140350341801
2985,50242013468,0.001843094825744629,1.0,0.001843094825744629
1947,300364101,0.001840353012084961,1.0,0.001840353012084961
1986,338004303,0.0018385648727416992,1.0,0.0018385648727416992
3753,61748004416,0.001832723617553711,1.0,0.001832723617553711
3318,52604109401,0.0018258094787597656,1.0,0.0018258094787597656
1279,74612290,0.0018253326416015625,1.0,0.0018253326416015625
1945,300304613,0.0018235445022583008,1.0,0.0018235445022583008
3732,61570011201,0.0018205642700195312,1.0,0.0018205642700195312
1411,78038725,0.001808762550354004,1.0,0.001808762550354004
3700,60793020505,0.001808404922485352,1.0,0.001808404922485352
730,23050601,0.0018063783645629887,1.0,0.0018063783645629887
3959,66479053002,0.0018028020858764648,1.0,0.0018028020858764648
3336,53014084261,0.0018000602722167969,1.0,0.0018000602722167969
825,37024130,0.0017957687377929688,1.0,0.0017957687377929688
1487,87607005,0.0017944574356079102,1.0,0.0017944574356079102
3674,60505018500,0.0017911195755004887,1.0,0.0017911195755004887
2036,338101341,0.0017883777618408203,1.0,0.0017883777618408203
2706,8880950505,0.0017864704132080078,1.0,0.0017864704132080078
1766,173063302,0.0017857551574707031,1.0,0.0017857551574707031
194,51257,0.0017780065536499023,1.0,0.0017780065536499023
1987,338004304,0.0017728805541992188,1.0,0.0017728805541992188
3876,63323073410,0.001771688461303711,1.0,0.001771688461303711
3338,53014097572,0.0017644166946411133,1.0,0.0017644166946411133
1409,78037615,0.0017611980438232422,1.0,0.0017611980438232422
2620,904344061,0.0017598867416381836,1.0,0.0017598867416381836
1600,131181067,0.0017560720443725586,1.0,0.0017560720443725586
415,2411733,0.0017528533935546875,1.0,0.0017528533935546875
1780,173069700,0.0017505884170532227,1.0,0.0017505884170532227
3848,63323037601,0.0017505884170532227,1.0,0.0017505884170532227
1994,338004904,0.0017501115798950195,1.0,0.0017501115798950195
10,50818,0.0017501115798950195,1.0,0.0017501115798950195
1634,149075202,0.0017489194869995115,1.0,0.0017489194869995115
899,49343041,0.0017392635345458984,1.0,0.0017392635345458984
2799,16837085839,0.0017353296279907227,1.0,0.0017353296279907227
1661,168005546,0.0017323493957519533,1.0,0.0017323493957519533
3466,55390006710,0.0017277002334594727,1.0,0.0017277002334594727
